"","accession","omimid"
"13517","HMDB0081736",302060
"13518","HMDB0081737",302060
"13519","HMDB0081738",302060
"13520","HMDB0081739",302060
"13521","HMDB0081740",302060
"13522","HMDB0081741",302060
"13523","HMDB0081742",302060
"13524","HMDB0081743",302060
"13525","HMDB0081744",302060
"13526","HMDB0081745",302060
"13527","HMDB0081746",302060
"13528","HMDB0081747",302060
"13529","HMDB0081748",302060
"13530","HMDB0081749",302060
"13531","HMDB0081750",302060
"13532","HMDB0081751",302060
"13533","HMDB0081752",302060
"13534","HMDB0081753",302060
"13535","HMDB0081754",302060
"13536","HMDB0081755",302060
"13537","HMDB0081756",302060
"13538","HMDB0081757",302060
"13539","HMDB0081758",302060
"13540","HMDB0081759",302060
"13541","HMDB0081760",302060
"13542","HMDB0081761",302060
"13543","HMDB0081762",302060
"13544","HMDB0081763",302060
"13545","HMDB0081764",302060
"13546","HMDB0081765",302060
"13547","HMDB0081766",302060
"13548","HMDB0081767",302060
"13549","HMDB0081768",302060
"13550","HMDB0081769",302060
"13551","HMDB0081770",302060
"13552","HMDB0081771",302060
"13553","HMDB0081772",302060
"13554","HMDB0081773",302060
"13555","HMDB0081774",302060
"13556","HMDB0081775",302060
"13557","HMDB0081776",302060
"13558","HMDB0081777",302060
"13559","HMDB0081778",302060
"13560","HMDB0081779",302060
"13561","HMDB0081780",302060
"13562","HMDB0081781",302060
"13563","HMDB0081782",302060
"13564","HMDB0081783",302060
"13565","HMDB0081784",302060
"13566","HMDB0081785",302060
"13567","HMDB0081786",302060
"13568","HMDB0081787",302060
"13569","HMDB0081788",302060
"13570","HMDB0081789",302060
"13571","HMDB0081790",302060
"13572","HMDB0081791",302060
"13573","HMDB0081792",302060
"13574","HMDB0081793",302060
"13575","HMDB0081794",302060
"13576","HMDB0081795",302060
"13577","HMDB0081796",302060
"13578","HMDB0081797",302060
"13579","HMDB0081798",302060
"13580","HMDB0081799",302060
"13581","HMDB0081800",302060
"13582","HMDB0081801",302060
"13583","HMDB0081802",302060
"13584","HMDB0081803",302060
"13585","HMDB0081804",302060
"13586","HMDB0081805",302060
"13587","HMDB0081806",302060
"13588","HMDB0081807",302060
"13589","HMDB0081808",302060
"13590","HMDB0081809",302060
"13591","HMDB0081810",302060
"13592","HMDB0081811",302060
"13593","HMDB0081812",302060
"13594","HMDB0081813",302060
"13595","HMDB0081814",302060
"13596","HMDB0081815",302060
"13597","HMDB0081816",302060
"13598","HMDB0081817",302060
"13599","HMDB0081818",302060
"13600","HMDB0081819",302060
"13601","HMDB0081820",302060
"13602","HMDB0081821",302060
"13603","HMDB0081822",302060
"13604","HMDB0081823",302060
"13605","HMDB0081824",302060
"13606","HMDB0081825",302060
"13607","HMDB0081826",302060
"13608","HMDB0081827",302060
"13609","HMDB0081828",302060
"13610","HMDB0081829",302060
"13611","HMDB0081830",302060
"13612","HMDB0081831",302060
"13613","HMDB0081832",302060
"13614","HMDB0081833",302060
"13615","HMDB0081834",302060
"13616","HMDB0081835",302060
"13617","HMDB0081836",302060
"13618","HMDB0081837",302060
"13619","HMDB0081838",302060
"13620","HMDB0081839",302060
"13621","HMDB0081840",302060
"13622","HMDB0081841",302060
"13623","HMDB0081842",302060
"13624","HMDB0081843",302060
"13625","HMDB0081844",302060
"13626","HMDB0081845",302060
"13627","HMDB0081846",302060
"13628","HMDB0081847",302060
"13629","HMDB0081848",302060
"13630","HMDB0081849",302060
"13631","HMDB0081850",302060
"13632","HMDB0081851",302060
"13633","HMDB0081852",302060
"13634","HMDB0081853",302060
"13635","HMDB0081854",302060
"13636","HMDB0081855",302060
"13637","HMDB0081856",302060
"13638","HMDB0081857",302060
"13639","HMDB0081858",302060
"13640","HMDB0081859",302060
"13641","HMDB0081860",302060
"13642","HMDB0081861",302060
"13643","HMDB0081862",302060
"13644","HMDB0081863",302060
"13645","HMDB0081864",302060
"13646","HMDB0081865",302060
"13647","HMDB0081866",302060
"13648","HMDB0081867",302060
"13649","HMDB0081868",302060
"13650","HMDB0081869",302060
"13651","HMDB0081870",302060
"13652","HMDB0081871",302060
"13653","HMDB0081872",302060
"13654","HMDB0081873",302060
"13655","HMDB0081874",302060
"13656","HMDB0081875",302060
"13657","HMDB0081876",302060
"13658","HMDB0081877",302060
"13659","HMDB0081878",302060
"13660","HMDB0081879",302060
"13661","HMDB0081880",302060
"13662","HMDB0081881",302060
"13663","HMDB0081882",302060
"13664","HMDB0081883",302060
"13665","HMDB0081884",302060
"13666","HMDB0081885",302060
"13667","HMDB0081886",302060
"13668","HMDB0081887",302060
"13669","HMDB0081888",302060
"13670","HMDB0081889",302060
"13671","HMDB0081890",302060
"13672","HMDB0081891",302060
"13673","HMDB0081892",302060
"13674","HMDB0081893",302060
"13675","HMDB0081894",302060
"13676","HMDB0081895",302060
"13677","HMDB0081896",302060
"13678","HMDB0081897",302060
"13679","HMDB0081898",302060
"13680","HMDB0081899",302060
"13681","HMDB0081900",302060
"13682","HMDB0081901",302060
"13683","HMDB0081902",302060
"13684","HMDB0081903",302060
"13685","HMDB0081904",302060
"13686","HMDB0081905",302060
"13687","HMDB0081906",302060
"13688","HMDB0081907",302060
"13689","HMDB0081908",302060
"13690","HMDB0081909",302060
"13691","HMDB0081910",302060
"13692","HMDB0081911",302060
"13693","HMDB0081912",302060
"13694","HMDB0081913",302060
"13695","HMDB0081914",302060
"13696","HMDB0081915",302060
"13697","HMDB0081916",302060
"13698","HMDB0081917",302060
"13699","HMDB0081918",302060
"13700","HMDB0081919",302060
"13701","HMDB0081920",302060
"13702","HMDB0081921",302060
"13703","HMDB0081922",302060
"13704","HMDB0081923",302060
"13705","HMDB0081924",302060
"13706","HMDB0081925",302060
"13707","HMDB0081926",302060
"13708","HMDB0081927",302060
"13709","HMDB0081928",302060
"13710","HMDB0081929",302060
"13711","HMDB0081930",302060
"13712","HMDB0081931",302060
"13713","HMDB0081932",302060
"13714","HMDB0081933",302060
"13715","HMDB0081934",302060
"13716","HMDB0081935",302060
"13717","HMDB0081936",302060
"13718","HMDB0081937",302060
"13719","HMDB0081938",302060
"13720","HMDB0081939",302060
"13721","HMDB0081940",302060
"13722","HMDB0081941",302060
"13723","HMDB0081942",302060
"13724","HMDB0081943",302060
"13725","HMDB0081944",302060
"13726","HMDB0081945",302060
"13727","HMDB0081946",302060
"13728","HMDB0081947",302060
"13729","HMDB0081948",302060
"13730","HMDB0081949",302060
"13731","HMDB0081950",302060
"13732","HMDB0081951",302060
"13733","HMDB0081952",302060
"13734","HMDB0081953",302060
"13735","HMDB0081954",302060
"13736","HMDB0081955",302060
"13737","HMDB0081956",302060
"13738","HMDB0081957",302060
"13739","HMDB0081958",302060
"13740","HMDB0081959",302060
"13741","HMDB0081960",302060
"13742","HMDB0081961",302060
"13743","HMDB0081962",302060
"13744","HMDB0081963",302060
"13745","HMDB0081964",302060
"13746","HMDB0081965",302060
"13747","HMDB0081966",302060
"13748","HMDB0081967",302060
"13749","HMDB0081968",302060
"13750","HMDB0081969",302060
"13751","HMDB0081970",302060
"13752","HMDB0081971",302060
"13753","HMDB0081972",302060
"13754","HMDB0081973",302060
"13755","HMDB0081974",302060
"13756","HMDB0081975",302060
"13757","HMDB0081976",302060
"13758","HMDB0081977",302060
"13759","HMDB0081978",302060
"13760","HMDB0081979",302060
"13761","HMDB0081980",302060
"13762","HMDB0081981",302060
"13763","HMDB0081982",302060
"13764","HMDB0081983",302060
"13765","HMDB0081984",302060
"13766","HMDB0081985",302060
"13767","HMDB0081986",302060
"13768","HMDB0081987",302060
"13769","HMDB0081988",302060
"13770","HMDB0081989",302060
"13771","HMDB0081990",302060
"13772","HMDB0081991",302060
"13773","HMDB0081992",302060
"13774","HMDB0081993",302060
"13775","HMDB0081994",302060
"13776","HMDB0081995",302060
"13777","HMDB0081996",302060
"13778","HMDB0081997",302060
"13779","HMDB0081998",302060
"13780","HMDB0081999",302060
"13781","HMDB0082000",302060
"13782","HMDB0082001",302060
"13783","HMDB0082002",302060
"13784","HMDB0082003",302060
"13785","HMDB0082004",302060
"13786","HMDB0082005",302060
"13787","HMDB0082006",302060
"13788","HMDB0082007",302060
"13789","HMDB0082008",302060
"13790","HMDB0082009",302060
"13791","HMDB0082010",302060
"13792","HMDB0082011",302060
"13793","HMDB0082012",302060
"13794","HMDB0082013",302060
"13795","HMDB0082014",302060
"13796","HMDB0082015",302060
"13797","HMDB0082016",302060
"13798","HMDB0082017",302060
"13799","HMDB0082018",302060
"13800","HMDB0082019",302060
"13801","HMDB0082020",302060
"13802","HMDB0082021",302060
"13803","HMDB0082022",302060
"13804","HMDB0082023",302060
"13805","HMDB0082024",302060
"13806","HMDB0082025",302060
"13807","HMDB0082026",302060
"13808","HMDB0082027",302060
"13809","HMDB0082028",302060
"13810","HMDB0082029",302060
"13811","HMDB0082030",302060
"13812","HMDB0082031",302060
"13813","HMDB0082032",302060
"13814","HMDB0082033",302060
"13815","HMDB0082034",302060
"13816","HMDB0082035",302060
"13817","HMDB0082036",302060
"13818","HMDB0082037",302060
"13819","HMDB0082038",302060
"13820","HMDB0082039",302060
"13821","HMDB0082040",302060
"13822","HMDB0082041",302060
"13823","HMDB0082042",302060
"13824","HMDB0082043",302060
"13825","HMDB0082044",302060
"13826","HMDB0082045",302060
"13827","HMDB0082046",302060
"13828","HMDB0082047",302060
"13829","HMDB0082048",302060
"13830","HMDB0082049",302060
"13831","HMDB0082050",302060
"13832","HMDB0082051",302060
"13833","HMDB0082052",302060
"13834","HMDB0082053",302060
"13835","HMDB0082054",302060
"13836","HMDB0082055",302060
"13837","HMDB0082056",302060
"13838","HMDB0082057",302060
"13839","HMDB0082058",302060
"13840","HMDB0082059",302060
"13841","HMDB0082060",302060
"13842","HMDB0082061",302060
"13843","HMDB0082062",302060
"13844","HMDB0082063",302060
"13845","HMDB0082064",302060
"13846","HMDB0082065",302060
"13847","HMDB0082066",302060
"13848","HMDB0082067",302060
"13849","HMDB0082068",302060
"13850","HMDB0082069",302060
"13851","HMDB0082070",302060
"13852","HMDB0082071",302060
"13853","HMDB0082072",302060
"13854","HMDB0082073",302060
"13855","HMDB0082074",302060
"13856","HMDB0082075",302060
"13857","HMDB0082076",302060
"13858","HMDB0082077",302060
"13859","HMDB0082078",302060
"13860","HMDB0082079",302060
"13861","HMDB0082080",302060
"13862","HMDB0082081",302060
"13863","HMDB0082082",302060
"13864","HMDB0082083",302060
"13865","HMDB0082084",302060
"13866","HMDB0082085",302060
"13867","HMDB0082086",302060
"13868","HMDB0082087",302060
"13869","HMDB0082088",302060
"13870","HMDB0082089",302060
"13871","HMDB0082090",302060
"13872","HMDB0082091",302060
"13873","HMDB0082092",302060
"13874","HMDB0082093",302060
"13875","HMDB0082094",302060
"13876","HMDB0082095",302060
"13877","HMDB0082096",302060
"13878","HMDB0082097",302060
"13879","HMDB0082098",302060
"13880","HMDB0082099",302060
"13881","HMDB0082100",302060
"13882","HMDB0082101",302060
"13883","HMDB0082102",302060
"13884","HMDB0082103",302060
"13885","HMDB0082104",302060
"13886","HMDB0082105",302060
"13887","HMDB0082106",302060
"13888","HMDB0082107",302060
"13889","HMDB0082108",302060
"13890","HMDB0082109",302060
"13891","HMDB0082110",302060
"13892","HMDB0082111",302060
"13893","HMDB0082112",302060
"13894","HMDB0082113",302060
"13895","HMDB0082114",302060
"13896","HMDB0082115",302060
"13897","HMDB0082116",302060
"13898","HMDB0082117",302060
"13899","HMDB0082118",302060
"13900","HMDB0082119",302060
"13901","HMDB0082120",302060
"13902","HMDB0082121",302060
"13903","HMDB0082122",302060
"13904","HMDB0082123",302060
"13905","HMDB0082124",302060
"13906","HMDB0082125",302060
"13907","HMDB0082126",302060
"13908","HMDB0082127",302060
"13909","HMDB0082128",302060
"13910","HMDB0082129",302060
"13911","HMDB0082130",302060
"13912","HMDB0082131",302060
"13913","HMDB0082132",302060
"13914","HMDB0082133",302060
"13915","HMDB0082134",302060
"13916","HMDB0082135",302060
"13917","HMDB0082136",302060
"13918","HMDB0082137",302060
"13919","HMDB0082138",302060
"13920","HMDB0082139",302060
"13921","HMDB0082140",302060
"13922","HMDB0082141",302060
"13923","HMDB0082142",302060
"13924","HMDB0082143",302060
"13925","HMDB0082144",302060
"13926","HMDB0082145",302060
"13927","HMDB0082146",302060
"13928","HMDB0082147",302060
"13929","HMDB0082148",302060
"13930","HMDB0082149",302060
"13931","HMDB0082150",302060
"13932","HMDB0082151",302060
"13933","HMDB0082152",302060
"13934","HMDB0082153",302060
"13935","HMDB0082154",302060
"13936","HMDB0082155",302060
"13937","HMDB0082156",302060
"13938","HMDB0082157",302060
"13939","HMDB0082158",302060
"13940","HMDB0082159",302060
"13941","HMDB0082160",302060
"13942","HMDB0082161",302060
"13943","HMDB0082162",302060
"13944","HMDB0082163",302060
"13945","HMDB0082164",302060
"13946","HMDB0082165",302060
"13947","HMDB0082166",302060
"13948","HMDB0082167",302060
"13949","HMDB0082168",302060
"13950","HMDB0082169",302060
"13951","HMDB0082170",302060
"13952","HMDB0082171",302060
"13953","HMDB0082172",302060
"13954","HMDB0082173",302060
"13955","HMDB0082174",302060
"13956","HMDB0082175",302060
"13957","HMDB0082176",302060
"13958","HMDB0082177",302060
"13959","HMDB0082178",302060
"13960","HMDB0082179",302060
"13961","HMDB0082180",302060
"13962","HMDB0082181",302060
"13963","HMDB0082182",302060
"13964","HMDB0082183",302060
"13965","HMDB0082184",302060
"13966","HMDB0082185",302060
"13967","HMDB0082186",302060
"13968","HMDB0082187",302060
"13969","HMDB0082188",302060
"13970","HMDB0082189",302060
"13971","HMDB0082190",302060
"13972","HMDB0082191",302060
"13973","HMDB0082192",302060
"13974","HMDB0082193",302060
"13975","HMDB0082194",302060
"13976","HMDB0082195",302060
"13977","HMDB0082196",302060
"13978","HMDB0082197",302060
"13979","HMDB0082198",302060
"13980","HMDB0082199",302060
"13981","HMDB0082200",302060
"13982","HMDB0082201",302060
"13983","HMDB0082202",302060
"13984","HMDB0082203",302060
"13985","HMDB0082204",302060
"13986","HMDB0082205",302060
"13987","HMDB0082206",302060
"13988","HMDB0082207",302060
"13989","HMDB0082208",302060
"13990","HMDB0082209",302060
"13991","HMDB0082210",302060
"13992","HMDB0082211",302060
"13993","HMDB0082212",302060
"13994","HMDB0082213",302060
"13995","HMDB0082214",302060
"13996","HMDB0082215",302060
"13997","HMDB0082216",302060
"13998","HMDB0082217",302060
"13999","HMDB0082218",302060
"14000","HMDB0082219",302060
"14001","HMDB0082220",302060
"14002","HMDB0082221",302060
"14003","HMDB0082222",302060
"14004","HMDB0082223",302060
"14005","HMDB0082224",302060
"14006","HMDB0082225",302060
"14007","HMDB0082226",302060
"14008","HMDB0082227",302060
"14009","HMDB0082228",302060
"14010","HMDB0082229",302060
"14011","HMDB0082230",302060
"14012","HMDB0082231",302060
"14013","HMDB0082232",302060
"14014","HMDB0082233",302060
"14015","HMDB0082234",302060
"14016","HMDB0082235",302060
"14017","HMDB0082236",302060
"14018","HMDB0082237",302060
"14019","HMDB0082238",302060
"14020","HMDB0082239",302060
"14021","HMDB0082240",302060
"14022","HMDB0082241",302060
"14023","HMDB0082242",302060
"14024","HMDB0082243",302060
"14025","HMDB0082244",302060
"14026","HMDB0082245",302060
"14027","HMDB0082246",302060
"14028","HMDB0082247",302060
"14029","HMDB0082248",302060
"14030","HMDB0082249",302060
"14031","HMDB0082250",302060
"14032","HMDB0082251",302060
"14033","HMDB0082252",302060
"14034","HMDB0082253",302060
"14035","HMDB0082254",302060
"14036","HMDB0082255",302060
"14037","HMDB0082256",302060
"14038","HMDB0082257",302060
"14039","HMDB0082258",302060
"14040","HMDB0082259",302060
"14041","HMDB0082260",302060
"14042","HMDB0082261",302060
"14043","HMDB0082262",302060
"14044","HMDB0082263",302060
"14045","HMDB0082264",302060
"14046","HMDB0082265",302060
"14047","HMDB0082266",302060
"14048","HMDB0082267",302060
"14049","HMDB0082268",302060
"14050","HMDB0082269",302060
"14051","HMDB0082270",302060
"14052","HMDB0082271",302060
"14053","HMDB0082272",302060
"14054","HMDB0082273",302060
"14055","HMDB0082274",302060
"14056","HMDB0082275",302060
"14057","HMDB0082276",302060
"14058","HMDB0082277",302060
"14059","HMDB0082278",302060
"14060","HMDB0082279",302060
"14061","HMDB0082280",302060
"14062","HMDB0082281",302060
"14063","HMDB0082282",302060
"14064","HMDB0082283",302060
"14065","HMDB0082284",302060
"14066","HMDB0082285",302060
"14067","HMDB0082286",302060
"14068","HMDB0082287",302060
"14069","HMDB0082288",302060
"14070","HMDB0082289",302060
"14071","HMDB0082290",302060
"14072","HMDB0082291",302060
"14073","HMDB0082292",302060
"14074","HMDB0082293",302060
"14075","HMDB0082294",302060
"14076","HMDB0082295",302060
"14077","HMDB0082296",302060
"14078","HMDB0082297",302060
"14079","HMDB0082298",302060
"14080","HMDB0082299",302060
"14081","HMDB0082300",302060
"14082","HMDB0082301",302060
"14083","HMDB0082302",302060
"14084","HMDB0082303",302060
"14085","HMDB0082304",302060
"14086","HMDB0082305",302060
"14087","HMDB0082306",302060
"14088","HMDB0082307",302060
"14089","HMDB0082308",302060
"14090","HMDB0082309",302060
"14091","HMDB0082310",302060
"14092","HMDB0082311",302060
"14093","HMDB0082312",302060
"14094","HMDB0082313",302060
"14095","HMDB0082314",302060
"14096","HMDB0082315",302060
"14097","HMDB0082316",302060
"14098","HMDB0082317",302060
"14099","HMDB0082318",302060
"14100","HMDB0082319",302060
"14101","HMDB0082320",302060
"14102","HMDB0082321",302060
"14103","HMDB0082322",302060
"14104","HMDB0082323",302060
"14105","HMDB0082324",302060
"14106","HMDB0082325",302060
"14107","HMDB0082326",302060
"14108","HMDB0082327",302060
"14109","HMDB0082328",302060
"14110","HMDB0082329",302060
"14111","HMDB0082330",302060
"14112","HMDB0082331",302060
"14113","HMDB0082332",302060
"14114","HMDB0082333",302060
"14115","HMDB0082334",302060
"14116","HMDB0082335",302060
"14117","HMDB0082336",302060
"14118","HMDB0082337",302060
"14119","HMDB0082338",302060
"14120","HMDB0082339",302060
"14121","HMDB0082340",302060
"14122","HMDB0082341",302060
"14123","HMDB0082342",302060
"14124","HMDB0082343",302060
"14125","HMDB0082344",302060
"14126","HMDB0082345",302060
"14127","HMDB0082346",302060
"14128","HMDB0082347",302060
"14129","HMDB0082348",302060
"14130","HMDB0082349",302060
"14131","HMDB0082350",302060
"14132","HMDB0082351",302060
"14133","HMDB0082352",302060
"14134","HMDB0082353",302060
"14135","HMDB0082354",302060
"14136","HMDB0082355",302060
